timestamp,gps(latitude),gps(longitude),gps(altitude),speed(m/s)
1633438138,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882353707,-1.758801741,15.34793294,11.56528909
1633438139,4.882474046,-1.758765218,14.00819052,12.40168547
1633438139,4.882474046,-1.758765218,14.00819052,12.40168547
1633438139,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882474046,-1.758765218,14.00819052,12.40168547
1633438140,4.882589688,-1.758733644,14.63330729,12.83331907
1633438140,4.882589688,-1.758733644,14.63330729,12.83331907
1633438140,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882589688,-1.758733644,14.63330729,12.83331907
1633438141,4.882710417,-1.75870509,13.80520364,13.33475471
1633438141,4.882710417,-1.75870509,13.80520364,13.33475471
1633438141,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882710417,-1.75870509,13.80520364,13.33475471
1633438142,4.882820851,-1.758668069,14.46647314,13.2500919
1633438142,4.882820851,-1.758668069,14.46647314,13.2500919
1633438142,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882820851,-1.758668069,14.46647314,13.2500919
1633438143,4.882924512,-1.758632731,13.42864863,12.73538411
1633438143,4.882924512,-1.758632731,13.42864863,12.73538411
1633438143,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.882924512,-1.758632731,13.42864863,12.73538411
1633438144,4.883031768,-1.758607271,13.45774185,12.39332285
1633438144,4.883031768,-1.758607271,13.45774185,12.39332285
1633438144,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883031768,-1.758607271,13.45774185,12.39332285
1633438145,4.883133858,-1.758581808,12.89958886,11.82470687
1633438145,4.883133858,-1.758581808,12.89958886,11.82470687
1633438145,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883133858,-1.758581808,12.89958886,11.82470687
1633438146,4.883234805,-1.758556949,12.28718224,11.50311975
1633438146,4.883234805,-1.758556949,12.28718224,11.50311975
1633438146,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883234805,-1.758556949,12.28718224,11.50311975
1633438147,4.883332774,-1.758535399,12.18854649,11.2102193
1633438147,4.883332774,-1.758535399,12.18854649,11.2102193
1633438147,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883332774,-1.758535399,12.18854649,11.2102193
1633438148,4.883428907,-1.758513073,11.59631299,10.79544264
1633438148,4.883428907,-1.758513073,11.59631299,10.79544264
1633438148,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883428907,-1.758513073,11.59631299,10.79544264
1633438149,4.883517823,-1.758496166,11.56553338,9.98705731
1633438149,4.883517823,-1.758496166,11.56553338,9.98705731
1633438149,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883517823,-1.758496166,11.56553338,9.98705731
1633438150,4.883606621,-1.758502954,11.33112886,9.379992895
1633438150,4.883606621,-1.758502954,11.33112886,9.379992895
1633438150,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883606621,-1.758502954,11.33112886,9.379992895
1633438151,4.883707182,-1.758524331,11.21199866,9.948916827
1633438151,4.883707182,-1.758524331,11.21199866,9.948916827
1633438151,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883707182,-1.758524331,11.21199866,9.948916827
1633438152,4.883812568,-1.758561663,11.2505382,10.87236818
1633438152,4.883812568,-1.758561663,11.2505382,10.87236818
1633438152,4.883812568,-1.758561663,11.2505382,10.87236818
1633438153,4.883812568,-1.758561663,11.2505382,10.87236818
1633438153,4.883812568,-1.758561663,11.2505382,10.87236818
1633438153,4.883812568,-1.758561663,11.2505382,10.87236818
